F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s
1,2,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,0,scaling_F1_N2_M1_seq_zmq_local,20260724_103933,1.0799195766448975,0.21075654029846191,0.01838064193725586,0.002114534378051758,30,6.981690724690755e-05,6.270408630371094e-05,0.000102996826171875,,439.9765625,697.5555555555555,28375.04115458338
1,2,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,1,scaling_F1_N2_M1_seq_zmq_local,20260724_103936,1.0944733619689941,0.2110731601715088,0.018437623977661133,0.003759145736694336,30,0.00012381871541341147,0.000110626220703125,0.0001811981201171875,,439.86328125,717.6111111111111,15961.073127418025
1,2,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,2,scaling_F1_N2_M1_seq_zmq_local,20260724_103940,1.126593828201294,0.21100592613220215,0.018193483352661133,0.0025293827056884766,30,8.342266082763671e-05,7.355213165283203e-05,0.00016117095947265625,,433.890625,706.2444444444445,23721.202752380053
1,4,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,0,scaling_F1_N4_M1_seq_zmq_local,20260724_103943,1.1918902397155762,0.21103382110595703,0.03449058532714844,0.004548549652099609,30,0.00015001296997070314,0.00013256072998046875,0.0002086162567138672,,697.2109375,1008.0777777777779,26382.03585281476
1,4,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,1,scaling_F1_N4_M1_seq_zmq_local,20260724_103947,1.165118932723999,0.2110118865966797,0.034417152404785156,0.004398345947265625,30,0.00014490286509195963,0.00012731552124023438,0.00021314620971679688,,700.28515625,998.0222222222224,27282.983521248916
1,4,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,2,scaling_F1_N4_M1_seq_zmq_local,20260724_103950,1.1689043045043945,0.21106791496276855,0.03521299362182617,0.0031795501708984375,30,0.00010478496551513672,9.453296661376953e-05,0.0001595020294189453,,703.69921875,940.5999999999999,37741.18776244751
1,8,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,0,scaling_F1_N8_M1_seq_zmq_local,20260724_103954,1.3471264839172363,0.21098613739013672,0.06656122207641602,0.004448890686035156,30,0.00014661153157552082,0.00012969970703125,0.00021338462829589844,,1266.9375,1724.9444444444443,53946.032154340835
1,8,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,1,scaling_F1_N8_M1_seq_zmq_local,20260724_103957,1.3766636848449707,0.21094846725463867,0.06563305854797363,0.0076656341552734375,30,0.000252532958984375,0.00023066997528076172,0.000324249267578125,,1267.5234375,1553.5333333333333,31308.56431948246
1,8,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,2,scaling_F1_N8_M1_seq_zmq_local,20260724_104001,1.3562266826629639,0.21117830276489258,0.06724166870117188,0.00447392463684082,30,0.00014753341674804686,0.0001266002655029297,0.00020742416381835938,,1263.5,1788.4222222222224,53644.17585931255
1,16,1,seq,,zmq,heavy_compute_dummy,1.0,local,1,30,0,scaling_F1_N16_M1_seq_zmq_local,20260724_104004,1.710662603378296,0.211151123046875,0.13716363906860352,0.0048334598541259766,30,0.00015920797983805338,0.0001424551010131836,0.00025010108947753906,,2356.8125,2742.7333333333336,99307.74527696936
