F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s
1,112,1,seq,,zmq_ss,heavy_compute_dummy,1.0,distributed_nat,3,30,0,scaling_F1_N112_M1_seq_zmq_ss_distributed_nat,20260724_114736,5.995211124420166,0.21776962280273438,1.4055771827697754,0.010009288787841797,30,0.0003325144449869792,7.724761962890625e-05,0.0015707015991210938,,10139.26171875,4089.4999999999995,335688.18636558525
1,112,1,seq,,zmq_ss,heavy_compute_dummy,1.0,distributed_nat,3,30,1,scaling_F1_N112_M1_seq_zmq_ss_distributed_nat,20260724_114746,6.158244848251343,0.21601176261901855,1.5158097743988037,0.010767221450805664,30,0.00035724639892578127,0.0001747608184814453,0.0005235671997070312,,10077.01953125,4318.624,312058.22368858085
1,150,1,seq,,zmq_ss,heavy_compute_dummy,1.0,distributed_nat,3,30,0,scaling_F1_N150_M1_seq_zmq_ss_distributed_nat,20260724_114756,7.306786298751831,0.21492433547973633,2.316516160964966,0.021285057067871094,30,0.0007080396016438802,9.143352508544922e-05,0.0068666934967041016,,13483.453125,5364.0192307692305,211415.9236524934
1,150,1,seq,,zmq_ss,heavy_compute_dummy,1.0,distributed_nat,3,30,1,scaling_F1_N150_M1_seq_zmq_ss_distributed_nat,20260724_114806,7.192692518234253,0.21792173385620117,2.290269613265991,0.014327287673950195,30,0.0004764080047607422,0.0001971721649169922,0.003202676773071289,,13444.83984375,5183.96923076923,314085.96675153513
1,200,1,seq,,zmq_ss,heavy_compute_dummy,1.0,distributed_nat,3,30,0,scaling_F1_N200_M1_seq_zmq_ss_distributed_nat,20260724_114817,8.980390071868896,0.21733331680297852,3.387014627456665,0.014459848403930664,30,0.0004808982213338216,8.225440979003906e-05,0.00034499168395996094,,17915.8125,5942.836666666667,414942.10951540835
1,200,1,seq,,zmq_ss,heavy_compute_dummy,1.0,distributed_nat,3,30,1,scaling_F1_N200_M1_seq_zmq_ss_distributed_nat,20260724_114830,9.348524570465088,0.21736407279968262,3.4761743545532227,0.027380704879760742,30,0.0009113232294718425,8.654594421386719e-05,0.002371549606323242,,17889.95703125,5661.515625000001,219132.41555863223
