F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s
1,48,1,seq,,zmq_ss,heavy_compute_dummy,5000.0,distributed_nat,3,30,1,scaling_F1_N48_M1_seq_zmq_ss_distributed_nat,20260724_112450,4.127554178237915,0.21500897407531738,0.2786290645599365,0.07214188575744629,30,0.002403450012207031,0.00215911865234375,0.0052034854888916016,,4327.13671875,2293.505,19960.664804930846
1,48,1,seq,,zmq_ss,heavy_compute_dummy,5000.0,distributed_nat,3,30,2,scaling_F1_N48_M1_seq_zmq_ss_distributed_nat,20260724_112457,4.127953052520752,0.2129533290863037,0.298933744430542,0.07257843017578125,30,0.0024180094401041667,0.002102494239807129,0.004143238067626953,,4326.51953125,2397.745,19840.605487228004
1,48,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,0,scaling_F1_N48_M1_seq_zmq_ss_local,20260724_112504,2.942138433456421,0.21114873886108398,0.4116647243499756,0.6976962089538574,30,0.023255189259847004,0.02360057830810547,0.0248715877532959,,6768.3515625,5034.5375,2063.9355374442566
1,48,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,1,scaling_F1_N48_M1_seq_zmq_ss_local,20260724_112510,3.043288230895996,0.21289372444152832,0.4865450859069824,0.6730251312255859,30,0.022432478268941243,0.022449016571044922,0.023544788360595703,,6769.0625,5368.839999999999,2139.59320861874
1,48,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,2,scaling_F1_N48_M1_seq_zmq_ss_local,20260724_112516,2.95013165473938,0.21134281158447266,0.4181382656097412,0.706275224685669,30,0.023541084925333657,0.02324366569519043,0.024050235748291016,,6774.79296875,5370.486666666667,2038.8652322341884
1,48,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,0,scaling_F1_N48_M1_seq_zmq_ss_distributed_nat,20260724_112522,4.48584508895874,0.21175336837768555,0.2785923480987549,0.587106466293335,30,0.019569238026936848,0.019397497177124023,0.02084946632385254,,4315.01953125,2586.6850000000004,2452.7067621846554
1,48,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,1,scaling_F1_N48_M1_seq_zmq_ss_distributed_nat,20260724_112530,4.135311603546143,0.21157073974609375,0.27944231033325195,0.6670541763305664,30,0.022233978907267252,0.022317051887512207,0.022984981536865234,,4314.15625,2730.068421052631,2158.7451980607816
1,48,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,2,scaling_F1_N48_M1_seq_zmq_ss_distributed_nat,20260724_112537,4.264079809188843,0.2137434482574463,0.30182385444641113,0.645465612411499,30,0.021514320373535158,0.02193915843963623,0.022748947143554688,,4319.984375,2910.1052631578946,2230.9476636874147
1,64,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,0,scaling_F1_N64_M1_seq_zmq_ss_local,20260724_112549,3.668365478515625,0.21133875846862793,0.7815268039703369,0.9246425628662109,30,0.030820035934448244,0.026569008827209473,0.05310249328613281,,9038.05078125,5765.805263157895,2076.478065262728
1,64,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,1,scaling_F1_N64_M1_seq_zmq_ss_local,20260724_112557,3.5431177616119385,0.21114778518676758,0.5832629203796387,1.0550332069396973,30,0.035166207949320474,0.022768139839172363,0.08009886741638184,,8984.47265625,5941.116666666667,1819.8479321511459
1,64,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,0,scaling_F1_N64_M1_seq_zmq_ss_distributed_nat,20260724_112604,5.251837968826294,0.21167612075805664,0.3666844367980957,0.680485725402832,30,0.022681442896525066,0.022382259368896484,0.023789644241333008,,5691.06640625,2834.8250000000003,2821.5139984948305
1,64,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,1,scaling_F1_N64_M1_seq_zmq_ss_distributed_nat,20260724_112613,4.503397464752197,0.21153736114501953,0.3578488826751709,0.7061634063720703,30,0.023537492752075194,0.024049043655395508,0.02430272102355957,,5698.9921875,3107.6869565217394,2718.9174384779317
1,88,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,0,scaling_F1_N88_M1_seq_zmq_ss_local,20260724_112622,4.516587495803833,0.21120238304138184,1.2980146408081055,1.4325151443481445,30,0.04774827162424723,0.04900765419006348,0.08456277847290039,,12335.37109375,6250.35,1842.9124539561587
1,88,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,local,1,30,1,scaling_F1_N88_M1_seq_zmq_ss_local,20260724_112631,4.698182106018066,0.21112918853759766,1.3319587707519531,1.4837031364440918,30,0.04945503870646159,0.04608571529388428,0.10460329055786133,,12321.890625,6527.317391304347,1779.331683780854
1,88,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,0,scaling_F1_N88_M1_seq_zmq_ss_distributed_nat,20260724_112640,5.454092502593994,0.2113492488861084,0.5277848243713379,0.809490442276001,30,0.026981178919474283,0.022579431533813477,0.05031299591064453,,7943.75,3659.2307692307686,3261.3108964909497
1,88,1,seq,,zmq_ss,heavy_compute_dummy,50000.0,distributed_nat,3,30,1,scaling_F1_N88_M1_seq_zmq_ss_distributed_nat,20260724_112650,5.262308120727539,0.213576078414917,0.8285958766937256,0.7898101806640625,30,0.026325424512227375,0.021813154220581055,0.045188188552856445,,7938.8359375,4223.369565217392,3342.575298004289
