F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s
1,1,7,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M7_par_zmq_local,20260727_095035,1.096855878829956,0.21097755432128906,0.009836673736572266,1.5948853492736816,20,0.07974095344543457,0.03312480449676514,0.06799459457397461,,1275.3828125,1064.7,87.78060445771645
1,1,7,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M7_par_zmq_local,20260727_095039,1.0960478782653809,0.21091508865356445,0.009853839874267578,1.5672459602355957,20,0.07835907936096191,0.030293703079223633,0.08978271484375,,1273.2734375,822.0333333333333,89.32867179249551
1,1,8,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M8_par_zmq_local,20260727_095044,1.232426643371582,0.21069955825805664,0.00974726676940918,1.8928577899932861,20,0.09463971853256226,0.03431236743927002,0.07557439804077148,,1410.07421875,958.92,84.52827298799215
1,1,8,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M8_par_zmq_local,20260727_095049,1.0918910503387451,0.21103382110595703,0.009693622589111328,1.6359789371490479,20,0.08179551362991333,0.02961099147796631,0.07952141761779785,,1408.30859375,1287.975,97.80077014856029
1,1,8,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M8_par_zmq_local,20260727_095054,1.2166733741760254,0.3200523853302002,0.009761333465576172,1.504929542541504,20,0.07524291276931763,0.032358407974243164,0.04380226135253906,,1410.2890625,1094.1333333333332,106.31726966419586
1,1,9,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M9_par_zmq_local,20260727_095058,1.1078555583953857,0.21108603477478027,0.009651660919189453,2.431452751159668,20,0.12156822681427001,0.059201955795288086,0.12714076042175293,,1410.78515625,1024.4333333333334,74.02981609005151
1,1,9,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M9_par_zmq_local,20260727_095104,1.1601989269256592,0.21127700805664062,0.047425270080566406,2.8184807300567627,20,0.140919828414917,0.06964600086212158,0.12817931175231934,,1410.80078125,816.6944444444445,63.86419395401539
1,1,9,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M9_par_zmq_local,20260727_095110,1.1085920333862305,0.21098875999450684,0.009740829467773438,2.927685022354126,20,0.14637945890426635,0.10878050327301025,0.12761902809143066,,1410.5234375,883.5222222222222,61.482023723735
1,1,15,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M15_par_zmq_local,20260727_095117,1.106135368347168,0.21103549003601074,0.009811639785766602,2.6836740970611572,20,0.1341809630393982,0.08590567111968994,0.12475299835205078,,1411.16796875,808.6666666666666,111.7870460979314
1,1,15,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M15_par_zmq_local,20260727_095123,1.0760996341705322,0.2107234001159668,0.009642839431762695,2.2003376483917236,20,0.11001347303390503,0.06631875038146973,0.07093000411987305,,1408.109375,926.3,136.34271095587386
1,1,15,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M15_par_zmq_local,20260727_095129,1.150524377822876,0.21080470085144043,0.0096435546875,2.625746250152588,20,0.13128422498703002,0.084494948387146,0.13104653358459473,,1413.375,1012.6200000000001,114.25323371691623
1,1,16,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M16_par_zmq_local,20260727_095134,1.092867136001587,0.21080780029296875,0.009720802307128906,2.700734853744507,20,0.13503321409225463,0.062436819076538086,0.1454768180847168,,1412.60546875,840.05,118.48627034095085
1,1,16,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M16_par_zmq_local,20260727_095141,1.2359905242919922,0.21085143089294434,0.010300874710083008,3.510481834411621,20,0.17552067041397096,0.12679803371429443,0.1578371524810791,,1412.828125,856.952380952381,91.1555778079205
1,1,16,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M16_par_zmq_local,20260727_095148,1.1984686851501465,0.21271228790283203,0.010328531265258789,3.3133697509765625,20,0.16566492319107057,0.13592791557312012,0.1431713104248047,,1412.66015625,859.2631578947369,96.57841534458541
1,1,17,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M17_par_zmq_local,20260727_095155,1.0896110534667969,0.21083712577819824,0.009587764739990234,2.9471521377563477,20,0.14735419750213624,0.08844470977783203,0.1897108554840088,,1412.8203125,836.2722222222222,115.36560859692852
1,1,17,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M17_par_zmq_local,20260727_095201,1.1015982627868652,0.21100449562072754,0.009749889373779297,2.8220441341400146,20,0.14109882116317748,0.09280979633331299,0.17066216468811035,,1412.140625,813.5222222222222,120.48004348578732
1,1,17,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M17_par_zmq_local,20260727_095208,1.116645336151123,0.21144819259643555,0.009637594223022461,3.267085552215576,20,0.16335086822509765,0.09354448318481445,0.1701033115386963,,1413.9609375,888.1333333333333,104.06828794839143
1,1,24,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M24_par_zmq_local,20260727_095214,1.1787652969360352,0.21358036994934082,0.008742094039916992,3.8324697017669678,20,0.19162014722824097,0.11330437660217285,0.2056431770324707,,1413.04296875,838.4238095238096,125.24560853767352
1,1,24,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M24_par_zmq_local,20260727_095222,1.0995216369628906,0.2111806869506836,0.00972604751586914,4.643982887268066,20,0.23219499588012696,0.20038580894470215,0.2119588851928711,,1413.48828125,979.2333333333333,103.3595539974893
1,1,24,par,8,zmq,heavy_compute_dummy,200000.0,local,1,20,2,scaling_F1_N1_M24_par_zmq_local,20260727_095229,1.1291589736938477,0.21255040168762207,0.009514808654785156,5.069681167602539,20,0.2534793257713318,0.20228326320648193,0.21877384185791016,,1412.16015625,915.5999999999999,94.68051029863734
1,1,15,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,0,scaling_F1_N1_M15_par_zmq_local,20260727_095238,1.1631584167480469,0.21103191375732422,0.009832620620727539,1.9293310642242432,20,0.09646309614181518,0.037632107734680176,0.043364763259887695,,2366.51953125,1444.68,155.49430865595158
1,1,15,par,16,zmq,heavy_compute_dummy,200000.0,local,1,20,1,scaling_F1_N1_M15_par_zmq_local,20260727_095243,1.205237865447998,0.21163463592529297,0.010198593139648438,2.347763776779175,20,0.11738501787185669,0.05383121967315674,0.08939647674560547,,2366.4140625,1441.38125,127.78116902866643
