F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s,exchange,distance,fanout,msg_width,freq,causality,n_edges,n_subs,max_fed_in,max_fed_out
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_1toN_w1_f1_same_step,20260728_072555,1.837785005569458,0.6351265907287598,0.07276344299316406,0.012996435165405273,30,0.0004323164621988932,0.00032150745391845703,0.0006577968597412109,,1319.0,1666.17,73866.40934857185,on,intra_fed,1toN,1,1,same_step,16,16,4,8
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_1toN_w1_f1_same_step,20260728_072559,1.8043453693389893,0.6350302696228027,0.07236790657043457,0.012092351913452148,30,0.0004022518793741862,0.0004233121871948242,0.0006349086761474609,,1318.50390625,1475.9499999999998,79389.02265423215,on,intra_fed,1toN,1,1,same_step,16,16,4,8
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_Nto1_w1_f1_same_step,20260728_072603,1.832456350326538,0.6353020668029785,0.07157635688781738,0.015080690383911133,30,0.000499423344930013,0.0005078315734863281,0.0009443759918212891,,1335.2109375,1787.35,63657.56311953583,on,intra_fed,Nto1,1,1,same_step,16,8,8,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_Nto1_w1_f1_same_step,20260728_072606,1.8301613330841064,0.6365401744842529,0.07483911514282227,0.014413595199584961,30,0.0004796902338663737,0.00029158592224121094,0.00066375732421875,,1320.56640625,1744.67,66603.7852948474,on,intra_fed,Nto1,1,1,same_step,16,8,8,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_Nto1_w1_f1_same_step,20260728_072610,1.853149652481079,0.6356022357940674,0.07504534721374512,0.013338565826416016,30,0.00044399102528889974,0.0002995729446411133,0.0004227161407470703,,1318.1875,1725.42,71971.75562149215,on,intra_fed,Nto1,1,1,same_step,16,8,8,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_Nto1_w1_f1_same_step,20260728_072614,1.8346004486083984,0.6349456310272217,0.07254624366760254,0.01448965072631836,30,0.00048228104909261066,0.0003179311752319336,0.00045037269592285156,,1334.6484375,1566.16,66254.18501332807,on,intra_fed,Nto1,1,1,same_step,16,8,8,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_Nto1_w1_f1_same_step,20260728_072617,1.845428228378296,0.6359593868255615,0.0726625919342041,0.014249563217163086,30,0.00047409534454345703,0.0004303455352783203,0.0005643367767333984,,1324.07421875,1599.27,67370.48605417706,on,intra_fed,Nto1,1,1,same_step,16,8,8,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072621,1.7953505516052246,0.6355009078979492,0.0727546215057373,0.014036178588867188,30,0.00046716531117757163,0.0002974271774291992,0.0005612373352050781,,1330.54296875,1460.1,68394.68406033429,on,intra_fed,all2all,1,1,same_step,32,16,8,8
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072625,1.9224879741668701,0.6341776847839355,0.07310867309570312,0.014307975769042969,30,0.00047608216603597003,0.0003037452697753906,0.00044989585876464844,,1334.96875,1747.6,67095.4449110178,on,intra_fed,all2all,1,1,same_step,32,16,8,8
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M4_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072628,1.8196678161621094,0.6327981948852539,0.07461762428283691,0.01449728012084961,30,0.00048248767852783204,0.0003018379211425781,0.0006535053253173828,,1325.16015625,1444.81,66219.31783047726,on,intra_fed,all2all,1,1,same_step,32,16,8,8
